word;polarity
onuitvoerbaar;-0.4
onuitvoerbare;-0.4
onuitwisbaar;0.2
onuitwisbare;0.2
onveilig;-0.6
onveilige;-0.6
onverantwoord;-0.7
onverantwoorde;-0.7
onverantwoordelijk;-0.7
onverantwoordelijke;-0.7
onverbloemd;0.2
onverbloemde;0.2
onverbrekelijk;0.4
onverbrekelijke;0.4
onverdacht;0.1
onverdachte;0.1
onverdeeld;0.1
onverdeelde;0.1
onverdroten;0.4
onverdrotene;0.4
onverenigbaar;-0.1
onverenigbare;-0.1
onvergankelijk;0.4
onvergankelijke;0.4
onvergeeflijk;-0.5
onvergeeflijke;-0.5
onvergetelijk;0.8
onvergetelijke;0.8
onverhard;-0.4
onverharde;-0.4
onverhoeds;-0.1
onverhoedse;-0.1
onverklaarbaar;-0.1
onverklaarbare;-0.1
onverkwikkelijk;-0.6
onverkwikkelijke;-0.6
onvermijdelijk;-0.1
onvermijdelijke;-0.1
onverstaanbaar;-0.2
onverstaanbare;-0.2
onverstandig;-0.6
onverstandige;-0.6
onvertogen;-0.6
onvertogene;-0.6
onverwacht;0.1
onverwachte;0.1
onverwachts;0.1
onverwachtse;0.1
onverzettelijk;-0.9
onverzettelijke;-0.9
onverzorgd;-0.6
onvoldoende;-0.4
onvolledig;-0.2
onvolledige;-0.2
onvolmaakt;-0.4
onvolmaakte;-0.4
onvolprezen;0.6
onvolprezene;0.6
onvolwassen;-0.6
onvolwassene;-0.6
onvoorspelbaar;0.3
onvoorspelbare;0.3
onvoorstelbaar;0.1
onvoorstelbare;0.1
onvoorwaardelijk;0.1
onvoorwaardelijke;0.1
onvoorzichtig;-0.6
onvoorzichtige;-0.6
onvoorzien;0
onvoorziene;0
onvriendelijk;-0.5
onvriendelijke;-0.5
onvrijwillig;-0.2
onvrijwillige;-0.2
onwaarschijnlijk;0.1
onwaarschijnlijke;0.1
onwankelbaar;0
onwankelbare;0
onweerlegbaar;0.2
onweerlegbare;0.2
onweerstaanbaar;0.6
onweerstaanbare;0.6
onwelkom;-0.7
onwelkomme;-0.7
onwennig;-0.1
onwennige;-0.1
onwenselijk;-0.3
onwenselijke;-0.3
onwerkbaar;-0.5
onwerkbare;-0.5
onwerkelijk;-0.1
onwerkelijke;-0.1
onwetend;-0.3
onwetende;-0.3
onwezenlijk;-0.1
onwezenlijke;-0.1
onwijs;0.2
onwijze;0.2
onwillekeurig;0.1
onwillekeurige;0.1
onwrikbaar;-0.5
onwrikbare;-0.5
onzacht;-0.1
onzachte;-0.1
onzalig;-0.6
onzalige;-0.6
onzedelijk;-0.6
onzedelijke;-0.6
onzeker;-0.4
onzekere;-0.4
onzekerheid;-0.4
onzichtbaar;0
onzichtbare;0
onzin;-0.8
onzindelijk;-0.6
onzindelijke;-0.6
onzinnig;-0.6
onzinnige;-0.6
onzorgvuldig;-0.5
onzuiver;-0.6
onzuivere;-0.6
oordeelkundig;0.1
oordeelkundige;0.1
oorlogszuchtig;-0.3
oorlogszuchtige;-0.3
oorlogvoerend;0.1
oorlogvoerende;0.1
oorspronkelijk;0.1
oorspronkelijke;0.1
oorverdovend;0
oorverdovende;0
oorzakelijk;0
oorzakelijke;0
oosters;0
oosterse;0
Oost-Europees;0
oost-europese;-0.2
op niveau;0.1
op verwacht niveau;0.1
opbouwend;0.4
opbouwende;0.4
opdringerig;-0.4
opdringerige;-0.4
open;0.2
openbaar;0
openbare;0
openhartig;0.6
openhartige;0.6
openlijk;0.4
openlijke;0.4
opene;0.2
openminded;0.4
open-minded;0.4
opgeklopt;-0.3
opgeklopte;-0.3
opgelaten;-0.1
opgelatene;-0.1
opgelucht;0.5
opgeluchte;0.5
opgezet;-0.1
opgezette;-0.1
opleidbaar;0.125
opleidbaarheid;0.125
oplosbaar;0.3
oplosbare;0.3
opmerkelijk;0.4
opmerkelijke;0.4
oppervlakkig;-0.8
oppervlakkige;-0.8
oppikkend;0.15
opportunistisch;-0.6
opportunistische;-0.6
oprecht;0.8
oprechte;0.8
opruiend;-0.1
opruiende;-0.1
opstopping;-0.1
optimaal;0.7
optimale;0.7
optimistisch;0.6
optimistische;0.6
opvallend;0.5
opvallende;0.5
opvliegend;-0.6
opvliegende;-0.6
opvoedbaar;0.2
opvoedbare;0.2
opvoedkundig;0.2
opvoedkundige;0.2
opwaarts;0.2
opwaartse;0.2
opwekkend;0.6
opwekkende;0.6
opwindend;0.8
opwindende;0.8
opzettelijk;-0.4
opzettelijke;-0.4
opzichtig;-0.4
opzichtige;-0.4
opzienbarend;0.5
opzienbarende;0.5
ordelijk;0.4
ordelijke;0.4
ordinair;-0.7
ordinaire;-0.7
organisatorisch;0.1
organisatorische;0.1
origineel;0.5
originele;0.5
orthodox;-0.2
orthodoxe;-0.2
ostentatief;0
ostentatieve;0
oubollig;-0.4
oubollige;-0.4
oud;0
oudbakken;-0.3
oudbakkene;-0.3
oude;0
ouderloos;-0.1
ouderloze;-0.1
ouderwets;-0.4
ouderwetse;-0.4
oudheidkundig;0
oudheidkundige;0
ovationeel;0.3
ovationele;0.3
ovenvers;0.1
ovenverse;0.1
overbekend;0.4
overbekende;0.4
overbetrokkenheid;-0.1
overbodig;-0.5
overbodige;-0.5
overdadig;-0.3
overdadige;-0.3
overdonderend;-0.3
overdrachtelijk;0
overdrachtelijke;0
overdreven;-0.4
overdrevene;-0.4
overduidelijk;0.3
overduidelijke;0.3
overgelukkig;0.8
overgelukkige;0.8
overgroot;0.1
overgrote;0.1
overhaast;-0.6
overhaaste;-0.6
overheerlijk;0.7
overheerlijke;0.7
overig;0
overige;0
overijld;0
overijlde;0
overijverig;0
overijverige;0
overkoepelend;0
overkoepelende;0
overmatig;-0.3
overmatige;-0.3
overmoedig;-0.2
overmoedige;-0.2
overrijp;-0.3
overrijpe;-0.3
overspannen;-0.2
overspannene;-0.2
overtollig;0
overtollige;0
overtuigend;0.6
overtuigende;0.6
oververhit;-0.4
oververhitte;-0.4
overvol;-0.1
overvolle;-0.1
overweldigend;0.4
overweldigende;0.4
overwinning;0.6
overzichtelijk;0.5
overzichtelijke;0.5
pacifistisch;0
pacifistische;0
pafferig;-0.2
pafferige;-0.2
pakkende;0.4
paniekerig;-0.6
paniekerige;-0.6
panklaar;0.4
panklare;0.4
paradijselijk;0.4
paradijselijke;0.4
paradoxaal;-0.2
paradoxale;-0.2
parallel;0
parallele;0
paramedisch;0
paramedische;0
paranoïde;-0.6
paranormaal;0
paranormale;0
particulier;0
particuliere;0
partieel;-0.1
partiele;-0.1
partijloos;0
partijloze;0
pasgeboren;0
pasgeborene;0
pasklaar;0.5
pasklare;0.5
passé;-0.3
passée;-0.3
passend;0.2
paternalistisch;-0.9
paternalistische;-0.9
pathetisch;-0.6
pathetische;-0.6
pathologisch;0
pathologische;0
patiëntgericht;0.5
patiëntvriendelijk;0.5
patriottisch;0
patriottische;0
pauselijk;0
pauselijke;0
peilloos;0.3
peilloze;0.3
pejoratief;0
pejoratieve;0
penetrant;0.3
penetrante;0.3
penibel;-0.5
penibele;-0.5
pensioengerechtigd;0.1
pensioengerechtigde;0.1
peperdure;-0.4
peperduur;-0.4
perfect;1
perfecte;1
perkamentachtig;-0.5
perkamentachtige;-0.5
permanent;0.1
permanente;0.1
perplex;-0.4
perplexe;-0.4
persistent;0
persistente;0
persisterend;0.4333333
persisterende;0.4333333
persoonlijk;0.1
persoonlijke;0.1
pertinent;0
pertinente;0
pervers;-0.8
perverse;-0.8
pessimistisch;-0.5
pessimistische;-0.5
petieterig;-0.8
petieterige;-0.8
piekfijn;0.5
piekfijne;0.5
pienter;0.8
pientere;0.8
piepjong;0.1
piepjonge;0.1
piepklein;0.1
piepkleine;0.1
pijlsnel;0
pijlsnele;0
pijnlijk;-0.6
pijnlijke;-0.6
pijnloos;0.1
pijnloze;0.1
pikant;0.6
pikante;0.6
pissig;-0.7
pissige;-0.7
pittig;0.2
pittige;0.2
pittoresk;0.1
pittoreske;0.1
plaatselijk;0
plaatselijke;0
plaatsvervangend;0
plaatsvervangende;0
plagerig;0.2
plagerige;0.2
plakkerig;-0.4
plakkerige;-0.4
plastisch;0.1
plastische;0.1
plat;-0.2
platte;-0.2
platvloers;-0.5
platvloerse;-0.5
plausibel;0.4
plausibele;0.4
plechtig;0.3
plechtige;0.3
plechtstatig;0
plechtstatige;0
plenair;0
plenaire;0
plezant;0.4
plezante;0.4
plezierig;0.7
plezierige;0.7
plichtmatig;0.1
plichtmatige;0.1
plichtsbewust;0.1666667
plichtsgetrouw;0
plichtsgetrouwe;0
plichtsmatig;0.1666667
plots;0
plotse;0
plotseling;0
plotselinge;0
poeslief;-0.1
poeslieve;-0.1
poëtisch;0.2
poëtische;0.2
poliklinisch;0.1
poliklinische;0.1
politiek;0
politieke;0
politioneel;-0.1
politionele;-0.1
pompeus;-0.2
pompeuze;-0.2
populair;0.3
populaire;0.3
populistisch;-0.1
populistische;-0.1
positief;0.3
positieve;0.3
postjes;-0.2
postmodern;0.1
postmoderne;0.1
potent;0.3
potente;0.3
potentieel;0
potentiele;0
potig;0.3
potige;0.3
potsierlijk;-0.2
potsierlijke;-0.2
pover;-0.5
povere;-0.5
praalziek;-0.3
praalzieke;-0.3
praatziek;-0.5
praatzieke;-0.5
prachtig;1
prachtige;1
praktisch;0.4
praktische;0.4
precair;-0.5
precaire;-0.5
precies;0.4
precieze;0.4
precisie;0.4
premature;0.1
prematuur;0.1
prenataal;0
prenatale;0
presbyteriaans;0
presbyteriaanse;0
pretentieus;-0.6
pretentieuze;-0.6
prettig;0.7
prettige;0.7
pretttig;0.6
prijsbewust;0.4
prijsbewuste;0.4
prijzig;-0.4
prijzige;-0.4
pril;0
prille;0
prima;0.7
primae;0.7
primordiaal;0.1
primordiale;0.1
principaal;0.1
principale;0.1
principieel;0.3
principiele;0.3
privaat;-0.2
privaatrechtelijk;-0.2
privaatrechtelijke;-0.2
private;-0.2
privé;0
privée;0
proactief;0.1
proactieve;0.1
proactiever;0.1
proactievere;0.1
proactiviteit;0.1
probaat;0.6
probate;0.6
probleemoplossend;0.4
probleemoplossendvermogen;0.4
probleemoplosser;0.4
problemen;-0.2
proefondervindelijk;0.1
proefondervindelijke;0.1
professioneel;0.4
professionele;0.4
profetisch;0.7
profetische;0.7
profijtelijk;-0.1
profijtelijke;-0.1
progressief;0
progressieve;0
proletarisch;-0.1
proletarische;-0.1
prominent;0.3
prominente;0.3
prompt;0
prompte;0
propagandistisch;0
propagandistische;0
proportioneel;-0.1
proportionele;-0.1
propvol;0.2
propvolle;0.2
protectionistisch;-0.3
protectionistische;-0.3
protest;-0.1
protestant;0
protestante;0
protestants;0
protestantse;0
protocollair;0
protocollaire;0
protserig;-0.3
protserige;-0.3
provinciaal;-0.5
provinciale;-0.5
provocateurs;-0.2
provoceren;-0.2
prozaïsch;-0.1
prozaïsche;-0.1
psychisch;0
psychische;0
psychologisch;0
psychologische;0
psychopathisch;-0.6
psychopathische;-0.6
psychosociaal;0
psychosociale;0
psychosomatisch;0
psychosomatische;0
puberaal;-0.5
puberale;-0.5
publiek;0.1
publieke;0.1
publieksvriendelijk;0.3
publieksvriendelijke;0.3
puik;0.9
puike;0.9
punctueel;0.4
punctuele;0.4
puntig;0
puntige;0
pure;0.4
puur;0.4
raadselachtig;0.1
raadselachtige;0.1
raak;0.4
raar;-0.4
raciaal;-0.1
raciale;-0.1
racist;-0.5
raciste;-0.5
racistisch;-0.7
racistische;-0.7
rad;0
radde;0
ragfijn;-0.1
ragfijne;-0.1
raisonnabel;0.3
raisonnabele;0.3
rake;0.4
ramp;-0.4
rampspoedig;-0.7
rampspoedige;-0.7
rampzalig;-0.6
rampzalige;-0.6
rancuneus;-0.5
rancuneuze;-0.5
ranzig;-0.8
ranzige;-0.8
rap;0
rappe;0
rare;-0.4
ras;0.2
rasperig;-0.6
rasperige;-0.6
rasse;0.2
rationalistisch;0
rationalistische;0
rationeel;0.3
rationele;0.3
rauw;-0.1
rauwe;-0.1
razend;0
razende;0
razendsnel;0.1
razendsnele;0.1
reactionair;-0.1
reactionaire;-0.1
realiseerbaar;0.6
realiseerbare;0.6
realistisch;0.2
realistische;0.2
recalcitrant;-0.6
recalcitrante;-0.6
recent;0
recente;0
recht;0.2
rechte;0.2
rechtgeaard;0.2
rechtgeaarde;0.2
rechtlijnig;0
rechtlijnige;0
rechts;-0.1
rechtschapen;0.4
rechtschapene;0.4
rechtse;-0.1
rechts-radicaal;0
rechts-radicale;0
rechtstreeks;0.4
rechtstreekse;0.4
rechtvaardig;0.2
rechtvaardige;0.2
reddeloos;-0.3
reddeloze;-0.3
redekundig;0
redekundige;0
redelijk;0.2
redelijke;0.2
redeloos;-0.4
redeloze;-0.4
reëel;0.1
reëele;0.1
regelbaar;0.1
regelbare;0.1
regelmatig;0.1
regelmatige;0.1
regelrecht;0
regelrechte;0
regenachtig;-0.2
regenachtige;-0.2
reikhalzend;0.4
reikhalzende;0.4
rein;0.4
reine;0.4
rekbaar;-0.4
rekbare;-0.4
rekenkundig;0
rekenkundige;0
relatief;0
relatieve;0
relationeel;0
relationele;0
relaxed;0.6
relaxedde;0.6
relevant;0.4
relevante;0.4
religieus;0
religieuze;0
remonstrants;0
remonstrantse;0
renaissancistisch;-0.1
renaissancistische;-0.1
repressief;-0.5
repressieve;-0.5
republikeins;0
republikeinse;0
resistent;-0.1
resistente;-0.1
respect;0.5
respectabel;0.4
respectabele;0.4
respectievelijk;-0.1
respectievelijke;-0.1
respectloos;-0.7
respectloze;-0.7
respectvol;0.5
respectvolle;0.5
restrictief;-0.5
restrictieve;-0.5
retorisch;0
retorische;0
retrospectief;-0.4
retrospectieve;-0.4
reumatisch;0
reumatische;0
reusachtig;0.4
reusachtige;0.4
reuze;0.9
riant;0.6
riante;0.6
ridicule;-1
ridicuul;-1
rigide;-0.5
rigoureus;-0.2
rigoureuze;-0.2
rijk;0.6
rijke;0.6
rijp;0.4
rijpe;0.4
rimpelig;-0.2
rimpelige;-0.2
riskant;-0.4
riskante;-0.4
robuust;0.1
robuuste;0.1
rode;-0.1
roekeloos;-0.7
roekeloze;-0.7
roemloos;-0.6
roemloze;-0.6
roemrijk;0.5
roemrijke;0.5
roemrucht;0.7
roemruchte;0.7
roemruchtig;0.5
roemruchtige;0.5
roemvol;0.8
roemvolle;0.8
roerend;0
roerende;0
roerig;-0.2
roerige;-0.2
roerloos;-0.2
roerloze;-0.2
roestkleurig;-0.6
roestkleurige;-0.6
roetzwart;-0.4
roetzwarte;-0.4
rokerig;0.1
rokerige;0.1
Romaans;0
romaanse;0
romantisch;0.4
romantische;0.4
Romeins;0
romeinse;0.7
rommelig;-0.4
rommelige;-0.4
rood;-0.1
roodbruin;0
roodbruine;0
rooms;0
roomse;0
rooms-katholiek;0
rooms-katholieke;0
rooskleurig;0.6
rooskleurige;0.6
rossig;0
rossige;0
rot;-0.7
rotsvast;0
rotsvaste;0
rotte;-0.7
routinematig;-0.1
routinematige;-0.1
routineus;-0.4
routineuze;-0.4
royaal;0.1
royale;0.1
roze;-0.1
rücksichtslos;-0.6
rücksichtslosse;-0.6
rudimentair;-0.1
rudimentaire;-0.1
ruim;0
ruimdenkend;0.2
ruimdenkende;0.2
ruime;0
ruimhartig;0.6
ruimhartige;0.6
ruimschoots;0.1
rul;0.1
rulle;0.1
rusteloos;-0.4
rusteloze;-0.4
rustiek;-0.8
rustieke;-0.8
rustig;0.4
rustige;0.4
ruw;-0.3
ruwe;-0.3
ruzie;-0.2
ruziemaken;-0.2
ruziën;-0.2
saai;-0.7
saaie;-0.7
sadistisch;-0.7
sadistische;-0.7
safe;0.4
saillant;0.3
saillante;0.3
samenhangend;0.4
samenhangende;0.4
samenwerker;0.55
Sanmarinees;0
sanmarinese;0
sappig;0.2
sappige;0.2
sarcastisch;0.1
sarcastische;0.1
sardonisch;-0.4
sardonische;-0.4
satanisch;-0.6
satanische;-0.6
scandaleus;-0.2
scandaleuze;-0.2
sceptisch;-0.1
sceptische;-0.1
schaamteloos;-0.5
schaamteloze;-0.5
schaapachtig;-0.2
schaapachtige;-0.2
schaars;0
schaarse;0
schadelijk;-0.5
schadelijke;-0.5
schadevrij;0.2
schadevrije;0.2
schalks;0
schalkse;0
schamel;-0.2
schamele;-0.2
schamper;-0.2
schampere;-0.2
schandalig;-0.6
schandalige;-0.6
schande;-0.4
schandelijk;-0.8
schandelijke;-0.8
schappelijk;0.3
schappelijke;0.3
schatrijk;0.6
schatrijke;0.6
scheef;-0.3
scheel;-0.3
scheidsrechterlijk;0
scheidsrechterlijke;0
schelden;-0.2
schele;-0.3
schemerachtig;0
schemerachtige;0
scherp;0
scherpe;0
scherpzinnig;0.5
scherpzinnige;0.5
scheve;-0.3
schichtig;-0.4
schichtige;-0.4
schietklaar;-0.1
schietklare;-0.1
schijnbaar;-0.1
schijnbare;-0.1
schilderachtig;0.5
schilderachtige;0.5
schilferig;-0.2
schilferige;-0.2
schimmelig;-0.8
schimmelige;-0.8
schimmig;-0.7
schimmige;-0.7
schitterend;0.7
schitterende;0.7
schizofreen;-0.7
schizofrene;-0.7
schlemielig;-0.5
schlemielige;-0.5
schokkend;-0.1
schokkende;-0.1
schone;0.5
schonkig;-0.7
schonkige;-0.7
schoolmeesterachtig;-0.4
schoolmeesterachtige;-0.4
schoon;0.5
schor;-0.3
schorre;-0.3
schrander;0.3
schrandere;0.3
schriel;-0.5
schriele;-0.5
schrijnend;-0.6
schrijnende;-0.6
schrikbarend;-0.5
schrikbarende;-0.5
schril;-0.4
schrille;-0.4
schuchter;-0.4
schuchtere;-0.4
schuin;-0.3
schuine;-0.3
schuins;-0.5
schuinse;-0.5
schuldig;-0.3
schuldige;-0.3
schunnig;-0.6
schunnige;-0.6
schurftig;-0.3
schurftige;-0.3
schuw;-0.6
schuwe;-0.6
scrupuleus;0.4
scrupuleuze;0.4
secure;0.4
secuur;0.4
sefardisch;0
sefardische;0
seismisch;0
seismische;0
seksistisch;-0.7
seksistische;-0.7
seksueel;0.2
seksuele;0.2
sektarisch;-0.5
sektarische;-0.5
selfmade;0.5
senior;0.2
seniore;0.2
sensatiebelust;-0.2
sensatiebeluste;-0.2
sensationeel;0.6
sensationele;0.6
sensibel;0.1
sensibele;0.1
sentimenteel;-0.1
sentimentele;-0.1
separaat;0
separate;0
sereen;0
serene;0
serieus;0.3
serieuze;0.3
sexy;0.8
sexye;0.8
sfeerloos;-0.6
sfeerloze;-0.6
sfeervol;0.6
sfeervolle;0.6
shabby;-0.5
shabbye;-0.5
Siciliaans;0
siciliaanse;0
significant;0.2
significante;0.2
simpel;-0.2
simpele;-0.2
simplistisch;-0.5
simplistische;-0.5
simultaan;0
simultane;0
sinister;-0.5
sinistere;-0.5
sip;-0.5
sippe;-0.5
sjofel;-0.2
sjofele;-0.2
slaafs;-0.8
slaafse;-0.8
slaapverwekkend;-0.9
slaapverwekkende;-0.9
slagvaardig;0.1
slap;-0.2
slapeloos;-0.4
slapeloze;-0.4
slappe;-0.2
slecht;-0.7
slechte;-0.7
slechtste;-1
slijmerig;-0.4
slijmerige;-0.4
slim;0.8
slimme;0.8
slinks;-0.3
slinkse;-0.3
slome;-0.6
sloom;-0.6
slopend;-0.6
slopende;-0.6
slordig;-0.4
slordige;-0.4
smaakloos;0.2
smaakloze;0.2
smaakvol;0.5
smaakvolle;0.5
smachtend;0.5
smachtende;0.5
smadelijk;-0.7
smadelijke;-0.7
smakelijk;0.7
smakelijke;0.7
smakeloos;-0.7
smakeloze;-0.7
smal;0
smalle;0
smartelijk;-0.8
smartelijke;-0.8
smerig;-0.6
smerige;-0.6
smetteloos;0.4
smetteloze;0.4
smeuïg;0.3
smeuïge;0.3
smoorverliefd;0.8
smoorverliefde;0.8
snedig;-0.2
snedige;-0.2
snel;0.4
snele;0.4
snelgroeiend;0.1
snelgroeiende;0.1
snibbig;-0.1
snibbige;-0.1
snijdend;0
snijdende;0
snikheet;-0.6
snikhete;-0.6
snipverkouden;-0.7
snipverkoudene;-0.7
snode;-0.7
snood;-0.7
snugger;0.8
snuggere;0.8
sober;0.3
sobere;0.3
sociaal;0.2
sociaal-cultureel;0
sociaal-culturele;0
sociaal-democratisch;0
sociaal-democratische;0
sociale;0.2
socialistisch;0
socialistische;0
sociologisch;0
sociologische;0
soepel;0.5
soepele;0.5
solide;0.5
sollen;-0.2
somber;-0.5
sombere;-0.5
somptueus;0.6
somptueuze;0.6
soortgelijk;0
soortgelijke;0
spannend;0.1
spannende;0.1
speciaal;0.6
speciale;0.6
specifiek;0
specifieke;0
spectaculair;0.7
spectaculaire;0.7
speels;0.6
speelse;0.6
speltechnisch;0.6
speltechnische;0.6
spichtig;-0.5
spichtige;-0.5
spiernaakt;0.8
spiernaakte;0.8
spierwit;-0.1
spierwitte;-0.1
spijkerhard;0.1
spijkerharde;0.1
spijtig;-0.5
spijtige;-0.5
spiksplinternieuw;0.4
spiksplinternieuwe;0.4
spiritueel;0.1
spirituele;0.1
spits;0.4
spitse;0.4
spitsvondig;0.5
spitsvondige;0.5
splinternieuw;0.4
splinternieuwe;0.4
spoedig;0.1
spoedige;0.1
spontaan;0.6
spontane;0.6
spookachtig;-0.9
spookachtige;-0.9
spoorloos;-0.3
spoorloze;-0.3
sporadisch;0.1
sporadische;0.1
spotziek;-0.5
spotzieke;-0.5
spraakmakend;0.4
spraakmakende;0.4
sprakeloos;0.4
sprakeloze;0.4
spreekwoordelijk;0
spreekwoordelijke;0
sprekend;0.2
sprekende;0.2
sprookjesachtig;0.7
sprookjesachtige;0.7
staalblauw;0
staalblauwe;0
staatsgevaarlijk;-0.5
staatsgevaarlijke;-0.5
stampvol;-0.1
stampvolle;-0.1
standaard;0
standaarde;0
standvastig;-0.4
standvastige;-0.4
statistisch;0
statistische;0
statutair;0
statutaire;0
steekhoudend;0.4
steekhoudende;0.4
steels;-0.3
steelse;-0.3
steengoed;1
steengoede;1
steenhard;-0.2
steenharde;-0.2
steenkoud;-0.4
steenkoude;-0.4
steenrijk;0.6
steenrijke;0.6
steil;-0.1
steile;-0.1
stekend;-0.2
stekende;-0.2
stemhebbend;0.2
stemhebbende;0.2
stemmig;0.3
stemmige;0.3
stereotiep;-0.3
stereotiepe;-0.3
sterfelijk;-0.2
sterfelijke;-0.2
sterk;0.5
sterke;0.5
stevig;0.3
stevige;0.3
stiefmoederlijk;-0.7
stiefmoederlijke;-0.7
stiekem;-0.3
stiekemme;-0.3
stijf;-0.2
stijlloos;-0.5
stijlloze;-0.5
stijlvol;0.9
stijlvolle;0.9
stijve;-0.2
stil;-0.1
stilistisch;0
stilistische;0
stille;-0.1
stilzwijgend;0
stilzwijgende;0
stipt;0.4
stipte;0.4
stoer;0.3
stoere;0.3
stoethaspelig;-0.5
stoethaspelige;-0.5
stoffig;-0.4
stoffige;-0.4
stokoud;0
stokoude;0
stom;-0.4
stomdronken;-0.3
stomdronkene;-0.3
stomme;-0.4
stompzinnig;-0.9
stompzinnige;-0.9
stomverbaasd;0.4
stomverbaasde;0.4
storend;-0.8
storende;-0.8
stormachtig;0.1
stormachtige;0.1
stout;0.2
stoute;0.2
stoutmoedig;0.9
stoutmoedige;0.9
straatarm;-0.4
straatarme;-0.4
straf;0.2
straffe;0.2
strafrechtelijk;0
strafrechtelijke;0
straight;0
straighte;0
strak;0
strakblauw;0.1
strakblauwe;0.1
strakke;0
stralend;-0.3
stralende;-0.3
strategisch;0
strategische;0
streng;-0.5
strenge;-0.5
strijdig;-0.3
strijdige;-0.3
strijdvaardig;0.5
strijdvaardige;0.5
strikt;-0.5
strikte;-0.5
stringent;-0.5
stringente;-0.5
stroef;-0.5
stroeve;-0.5
strontvervelend;-0.4
strontvervelende;-0.4
stroperig;-0.6
stroperige;-0.6
structureel;0
structurele;0
stumperig;-0.5
stumperige;-0.5
stuntelig;-0.5
stuntelige;-0.5
stupide;-0.4
stuurloos;-0.4
stuurloze;-0.4
stuurs;-0.6
stuurse;-0.6
subjectief;-0.1
subjectieve;-0.1
subliem;0.9
sublieme;0.9
suboptimaal;-0.35
suboptimale;-0.35
subsidiair;-0.1
subsidiaire;-0.1
substantieel;0.2
substantiele;0.2
subtiel;0.4
subtiele;0.4
subtropisch;0.3
subtropische;0.3
succesrijk;0.7
succesrijke;0.7
succesvol;0.7
succesvolle;0.7
suf;-0.6
suffe;-0.6
suffig;-0.6
suffige;-0.6
suggestief;0.2
suggestieve;0.2
suïcidaal;-0.7
suïcidale;-0.7
sukkelig;-0.5
sukkelige;-0.5
sullig;-0.5
sullige;-0.5
summier;-0.1
summiere;-0.1
super;0.9
supere;0.9
supergoed;1
supergoede;1
superieur;-0.1
superieure;-0.1
superleuk;1
superleuke;1
supermooi;1
supermooie;1
supersnel;0.6
supersnele;0.6
superspannend;1
superspannende;0.8
surrealistisch;-0.1
surrealistische;-0.1
symbolisch;0
symbolische;0
symfonisch;0.2
symfonische;0.2
sympathiek;0.6
sympathieke;0.6
symptomatisch;-0.3
symptomatische;-0.3
systematisch;0.1
systematische;0.1
taai;-0.1
taaie;-0.1
taalkundig;0.1
taalkundige;0.1
taboe;-0.3
tactisch;-0.1
tactische;-0.1
tactvol;0.6
tactvolle;0.6
talentje;0.7
talentvol;0.7
talentvolle;0.7
talloos;0
talloze;0
talrijk;0
talrijke;0
tam;-0.3
tamelijk;0
tamelijke;0
tamme;-0.3
tandheelkundig;0
tandheelkundige;0
tastbaar;0.2
tastbare;0.2
te amicaal;-0.3
te spreken;0.2
teamplayer;0.55
teamspeelster;0.55
teamworker;0.55
technisch;0
technische;0
technologisch;0.1
technologische;0.1
teder;0.6
tedere;0.6
tegendraads;-0.3
tegendraadse;-0.3
tegengesteld;-0.1
tegengestelde;-0.1
tegenovergesteld;-0.1
tegenovergestelde;-0.1
tegenoverliggend;-0.2
tegenoverliggende;-0.2
tegenstrijdig;-0.4
tegenstrijdige;-0.4
tegenvallen;-0.4
tegenvallende;-0.75
tegenvaller;-0.4
tegenwoordig;0.1
tegenwoordige;0.1
teleurgesteld;-0.4
teleurgestelde;-0.4
teleurstellen;-0.75
teleurstellend;-0.6
teleurstellende;-0.6
teleurstelling;-0.4
temerig;-0.4
temerige;-0.4
temperamentvol;-0.5
temperamentvolle;-0.5
tendentieus;-0.2
tendentieuze;-0.2
tenger;0.1
tengere;0.1
terecht;0.4
terechte;0.4
tergend;-0.6
tergende;-0.6
terloops;0
terloopse;0
terminaal;-0.7
terminale;-0.7
terroristisch;-0.5
terroristische;-0.5
tersluiks;-0.3
tersluikse;-0.3
terugkrabbelen;-0.2
tevergeefs;-0.6
tevergeefse;-0.6
tevreden;0.4
tevredene;0.4
theatraal;-0.2
theatrale;-0.2
theoretisch;0
theoretische;0
thermisch;0
thermische;0
tiens;-0.1
tijdelijk;-0.2
tijdelijke;-0.2
tijdig;-0.1
tijdige;-0.1
tijdloos;0.3
tijdloze;0.3
tijdrovend;-0.1
tijdrovende;-0.1
tijdsefficiënt;0.5
tijdsefficiëntie;-0.35
tijdsgebonden;-0.3
tijdsgebondene;-0.3
timide;-0.1
tiranniek;-0.3
tirannieke;-0.3
tjeef;-0.4
tjeven;-0.4
tjevenstreken;-0.7
tjokvol;-0.1
tjokvolle;-0.1
to the point;0.4
tochtig;0.9
tochtige;0.9
toegankelijk;0.3
toegankelijke;0.3
toegedaan;0.3
toegedane;0.3
toegewijd;0.3
toegewijde;0.3
toekomend;0
toekomende;0
toekomstig;0.1
toekomstige;0.1
toenmalig;0
toenmalige;0
toepasbaar;0
toepasbare;0
toepasselijk;0.4
toepasselijke;0.4
toereikend;0.4
toereikende;0.4
toevallig;0
toevallige;0
tof;0.6
toffe;0.6
tomeloos;-0.1
tomeloze;-0.1
toonaangevend;0.6
toonaangevende;0.6
toonloos;-0.3
toonloze;-0.3
toornig;-0.6
toornige;-0.6
top;0.6
totaal;0.1
